# Spherical Bessel functions via up and down recursion
13.300000  8.744298e-02  8.744298e-02
13.400000  8.392256e-02  8.392256e-02
13.500000  8.013175e-02  8.013175e-02
13.600000  7.608152e-02  7.608152e-02
13.700000  7.178450e-02  7.178450e-02
13.800000  6.725494e-02  6.725494e-02
13.900000  6.250868e-02  6.250868e-02
14.000000  5.756311e-02  5.756311e-02
14.100000  5.243707e-02  5.243707e-02
14.200000  4.715079e-02  4.715079e-02
14.300000  4.172581e-02  4.172581e-02
14.400000  3.618485e-02  3.618485e-02
14.500000  3.055173e-02  3.055173e-02
14.600000  2.485123e-02  2.485123e-02
14.700000  1.910895e-02  1.910895e-02
14.800000  1.335119e-02  1.335119e-02
14.900000  7.604792e-03  7.604792e-03
15.000000  1.896979e-03  1.896979e-03
15.100000 -3.744800e-03 -3.744800e-03
15.200000 -9.293040e-03 -9.293040e-03
15.300000 -1.472035e-02 -1.472035e-02
15.400000 -1.999963e-02 -1.999963e-02
15.500000 -2.510425e-02 -2.510425e-02
15.600000 -3.000821e-02 -3.000821e-02
15.700000 -3.468633e-02 -3.468633e-02
15.800000 -3.911442e-02 -3.911442e-02
15.900000 -4.326946e-02 -4.326946e-02
16.000000 -4.712975e-02 -4.712975e-02
16.100000 -5.067506e-02 -5.067506e-02
16.200000 -5.388681e-02 -5.388681e-02
16.300000 -5.674819e-02 -5.674819e-02
16.400000 -5.924431e-02 -5.924431e-02
16.500000 -6.136230e-02 -6.136230e-02
16.600000 -6.309146e-02 -6.309146e-02
16.700000 -6.442329e-02 -6.442329e-02
16.800000 -6.535164e-02 -6.535164e-02
16.900000 -6.587275e-02 -6.587275e-02
17.000000 -6.598529e-02 -6.598529e-02
17.100000 -6.569041e-02 -6.569041e-02
17.200000 -6.499178e-02 -6.499178e-02
17.300000 -6.389554e-02 -6.389554e-02
17.400000 -6.241033e-02 -6.241033e-02
17.500000 -6.054724e-02 -6.054724e-02
17.600000 -5.831975e-02 -5.831975e-02
17.700000 -5.574367e-02 -5.574367e-02
17.800000 -5.283707e-02 -5.283707e-02
17.900000 -4.962014e-02 -4.962014e-02
18.000000 -4.611513e-02 -4.611513e-02
18.100000 -4.234612e-02 -4.234612e-02
18.200000 -3.833898e-02 -3.833898e-02
18.300000 -3.412113e-02 -3.412113e-02
18.400000 -2.972139e-02 -2.972139e-02
18.500000 -2.516979e-02 -2.516979e-02
18.600000 -2.049737e-02 -2.049737e-02
18.700000 -1.573598e-02 -1.573598e-02
18.800000 -1.091804e-02 -1.091804e-02
18.900000 -6.076353e-03 -6.076353e-03
19.000000 -1.243850e-03 -1.243850e-03
19.100000  3.546623e-03  3.546623e-03
19.200000  8.262542e-03  8.262542e-03
19.300000  1.287193e-02  1.287193e-02
19.400000  1.734359e-02  1.734359e-02
19.500000  2.164732e-02  2.164732e-02
19.600000  2.575414e-02  2.575414e-02
19.700000  2.963649e-02  2.963649e-02
19.800000  3.326845e-02  3.326845e-02
19.900000  3.662589e-02  3.662589e-02
20.000000  3.968670e-02  3.968670e-02
20.100000  4.243092e-02  4.243092e-02
20.200000  4.484089e-02  4.484089e-02
20.300000  4.690139e-02  4.690139e-02
20.400000  4.859976e-02  4.859976e-02
20.500000  4.992598e-02  4.992598e-02
20.600000  5.087275e-02  5.087275e-02
20.700000  5.143556e-02  5.143556e-02
20.800000  5.161273e-02  5.161273e-02
20.900000  5.140538e-02  5.140538e-02
21.000000  5.081747e-02  5.081747e-02
21.100000  4.985577e-02  4.985577e-02
21.200000  4.852977e-02  4.852977e-02
21.300000  4.685166e-02  4.685166e-02
21.400000  4.483620e-02  4.483620e-02
21.500000  4.250062e-02  4.250062e-02
21.600000  3.986452e-02  3.986452e-02
21.700000  3.694967e-02  3.694967e-02
21.800000  3.377986e-02  3.377986e-02
21.900000  3.038075e-02  3.038075e-02
22.000000  2.677964e-02  2.677964e-02
22.100000  2.300527e-02  2.300527e-02
22.200000  1.908759e-02  1.908759e-02
22.300000  1.505755e-02  1.505755e-02
22.400000  1.094684e-02  1.094684e-02
22.500000  6.787645e-03  6.787645e-03
22.600000  2.612412e-03  2.612412e-03
22.700000 -1.546416e-03 -1.546416e-03
22.800000 -5.656648e-03 -5.656648e-03
22.900000 -9.686598e-03 -9.686598e-03
23.000000 -1.360533e-02 -1.360533e-02
23.100000 -1.738289e-02 -1.738289e-02
23.200000 -2.099057e-02 -2.099057e-02
23.300000 -2.440109e-02 -2.440109e-02
23.400000 -2.758885e-02 -2.758885e-02
23.500000 -3.053008e-02 -3.053008e-02
23.600000 -3.320309e-02 -3.320309e-02
23.700000 -3.558838e-02 -3.558838e-02
23.800000 -3.766883e-02 -3.766883e-02
23.900000 -3.942980e-02 -3.942980e-02
24.000000 -4.085926e-02 -4.085926e-02
24.100000 -4.194789e-02 -4.194789e-02
24.200000 -4.268912e-02 -4.268912e-02
24.300000 -4.307920e-02 -4.307920e-02
24.400000 -4.311721e-02 -4.311721e-02
24.500000 -4.280508e-02 -4.280508e-02
24.600000 -4.214754e-02 -4.214754e-02
24.700000 -4.115209e-02 -4.115209e-02
24.800000 -3.982894e-02 -3.982894e-02
24.900000 -3.819090e-02 -3.819090e-02
25.000000 -3.625329e-02 -3.625329e-02
25.100000 -3.403379e-02 -3.403379e-02
25.200000 -3.155230e-02 -3.155230e-02
25.300000 -2.883077e-02 -2.883077e-02
25.400000 -2.589303e-02 -2.589303e-02
25.500000 -2.276454e-02 -2.276454e-02
25.600000 -1.947223e-02 -1.947223e-02
25.700000 -1.604426e-02 -1.604426e-02
